shot_id,shot_made_flag
1321,0.906228048463444
1322,0.822110598750165
1334,0.32164581016966
1351,0.6757242434878
1373,0.329452412129889
1375,0.348240296082469
1380,0.398529542777661
1382,0.61642209281706
1385,0.485066701019866
1399,0.391306797296156
1403,0.880228186683092
1428,0.31822544678577
1434,0.324194936024879
1444,0.945629144746598
1448,0.440240931702793
1466,0.895467824441981
1476,0.354240314735172
1478,0.391008321612053
1485,0.410703513718826
1491,0.614146365883684
1494,0.741743503484798
1500,0.335760346320786
1501,0.727391527723585
1503,0.460924636066072
1519,0.592424883764208
1524,0.258897001365719
1529,0.817056488341747
1533,0.683016811942437
1538,0.971824814299268
1539,0.431358567671884
1546,0.499864558174452
1555,0.301692394517482
1559,0.392036825085642
1563,0.751900895061105
1565,0.785620560619652
1574,0.358442715126312
1591,0.313143346148596
1594,0.236215192869213
1605,0.275995883916042
1611,0.400339139221584
1614,0.408231561314388
1620,0.374305297772204
1626,0.384811118930325
1630,0.363616780063258
1632,0.38700672498857
1634,0.286123641686985
1643,0.280976688097475
1651,0.469485722785983
1655,0.373494824644364
1658,0.331522644576436
1659,0.327749492260687
1665,0.397627264004001
1675,0.318879763156989
1680,0.706175662037848
1690,0.388457483675895
1696,0.388786536442585
1714,0.308877147396626
1721,0.40430489044665
1726,0.499357296989977
1728,0.466238273972938
1734,0.393173977882878
1735,0.410449031079401
1740,0.359569850129996
1744,0.84787121724509
1747,0.328847575694572
1752,0.224848331071016
1763,0.752368399973018
1765,0.730767149458522
1769,0.375463399338581
1785,0.738330067710885
1787,0.32980379092515
1788,0.424849330369332
1793,0.34119100495624
1800,0.38117310270092
1825,0.392871604950265
1826,0.679915537856407
1834,0.360693364825532
1843,0.307163273761253
1844,0.292539040163666
1848,0.274498370347685
1849,0.355857451974266
1860,0.455737611780536
1863,0.418408686335841
1875,0.632065904267844
1883,0.380090390824353
1890,0.414626912114135
1892,0.398962584098303
1893,0.392442609605748
1897,0.365090325014258
1905,0.432353609972384
1908,0.657381349822669
1931,0.403333125978068
1940,0.809302819086461
1943,0.425408454310464
1947,0.19331017647377
1965,0.776926332627319
1967,0.34032108030298
1968,0.357917005678893
1972,0.75470819662981
1982,0.310279112447326
1985,0.304040663743119
2005,0.72681801653881
2010,0.7642815776552
2021,0.309292664792631
2024,0.754474603171661
2036,0.476593595136722
2043,0.704184331523595
2047,0.52586033414169
2049,0.394989130857823
2055,0.259478625527531
2065,0.446342463929494
2066,0.27639352013742
2070,0.305519166984867
2077,0.924115150019313
2085,0.515379196507418
2095,0.695325421089378
2097,0.661566546128385
2108,0.345983263274254
2112,0.576035341891714
2113,0.611871885778814
2122,0.212135612605111
2139,0.362668853382156
2144,0.671666240221113
2146,0.307109140252798
2148,0.17327728416473
2149,0.665781947201072
2157,0.314991759653604
2159,0.385276698431863
2168,0.389497413669787
2176,0.403083837805719
2178,0.617212912334624
2181,0.303297538806357
2187,0.784799829180679
2188,0.321745227091201
2190,0.254061675240055
2194,0.28264214272639
2197,0.325460693781245
2214,0.340961073983544
2217,0.199847375295436
2222,0.439139128963495
2223,0.311542361698142
2226,0.325528095776131
2230,0.632453510113551
2240,0.360946885905243
2247,0.284588350790908
2250,0.345482161063469
2259,0.569971984083552
2262,0.370126460640895
2266,0.367432553023434
2305,0.352626744228374
2310,0.29696183790172
2313,0.311322768373521
2319,0.878688652012588
2320,0.796103064252137
2345,0.282596407828502
2350,0.740083992534636
2356,0.378929510771248
2360,0.705726383759483
2370,0.408950311651265
2386,0.380612152510775
2398,0.416368985158368
2414,0.564519923640123
2435,0.794053271394808
2439,0.189080906517561
2446,0.770404026191015
2458,0.298448249213209
2465,0.289792477145892
2466,0.390597653140455
2470,0.260045343511296
2495,0.691567252175539
2501,0.378261264645793
2507,0.253934029407158
2533,0.162102035018106
2537,0.416175816901929
2538,0.261628055086554
2541,0.256708085430001
2542,0.721884822010482
2544,0.762436010371892
2554,0.206325791354138
2555,0.20024226724971
2565,0.502611629200713
2575,0.594099941517443
2586,0.545127934240804
2588,0.370409372385146
2594,0.643907690084884
2617,0.404049939996408
2618,0.379956577800115
2623,0.956250909752664
2631,0.598983230118672
2640,0.30342393100665
2642,0.738283578816517
2647,0.31436352927005
2663,0.394128461815336
2664,0.365996165839068
2676,0.518023594722671
2680,0.933441803571389
2681,0.435862497347988
2691,0.414243258482413
2693,0.430978731721068
2695,0.432288669052993
2704,0.22691427198516
2708,0.263916736412693
2709,0.964755995122694
2717,0.768798161285237
2722,0.400512589800224
2728,0.368477973213708
2732,0.704929071526331
2743,0.34997162862372
2752,0.213803742001272
2757,0.614410315412883
2761,0.280857957101829
2769,0.187793725492608
2771,0.317267378798463
2774,0.343878028015195
2776,0.301232034703629
2781,0.239116226533749
2793,0.306613856986667
2799,0.331326751320853
2803,0.255484555471696
2811,0.384026263592096
2818,0.325902140233945
2824,0.571111559852499
2828,0.805652579794128
2829,0.34632347640088
2830,0.356180916622722
2842,0.74283136350125
2847,0.656619837288358
2848,0.331395706422495
2868,0.437090910503558
2870,0.243160850713557
2885,0.2050544387421
2886,0.361446190228248
2889,0.666000884976486
2903,0.436346370364098
2904,0.620377210268072
2918,0.840584266876649
2919,0.349812865614921
2922,0.388132436050287
2923,0.318312248786725
2931,0.305642192517537
2945,0.309459825461303
2955,0.337213530237098
2957,0.57091556036094
2960,0.648906995701165
2963,0.411306463633104
2966,0.835170985948876
2972,0.661965222705437
2974,0.343156735472653
2982,0.289344073343106
2984,0.669412088735005
3016,0.368173217589214
3021,0.377965874050098
3023,0.807394586827361
3025,0.403882916600103
3029,0.226893907009238
3034,0.715240035785897
3038,0.332127130996236
3040,0.367387260505061
3051,0.802518744247989
3062,0.366102833731722
3069,0.36433904595638
3071,0.390408981992317
3076,0.921014747133525
3079,0.245789640886221
3081,0.231985050261172
3082,0.327969509984268
3084,0.942477210636023
3098,0.349157921007836
3104,0.394024739359708
3105,0.406888245915208
3114,0.684587496459268
3118,0.399540263066165
3122,0.311187404752123
3132,0.223006476960332
3138,0.391752972120629
3141,0.368965567142104
3156,0.734603896387945
3162,0.81112446426586
3167,0.346485903165535
3170,0.336572656348787
3171,0.231350019659062
3172,0.333772660908106
3176,0.978137312822328
3180,0.393955056177273
3189,0.29883516387835
3198,0.366784440630798
3206,0.336238666590167
3215,0.305938653823194
3222,0.663799588181313
3228,0.311651168475338
3229,0.304934438165683
3232,0.211626719819713
3233,0.187181434605914
3238,0.336711938001965
3256,0.475199433400903
3264,0.651816150749019
3273,0.440941024633065
3275,0.795947415671151
3285,0.494764864426858
3289,0.247632516364455
3294,0.311466786658508
3306,0.462188631365136
3311,0.734557930541098
3318,0.338329199996079
3322,0.623582307007307
3324,0.342394599792291
3334,0.549161361239852
3341,0.435066853092364
3345,0.359441368402545
3346,0.953036173104674
3352,0.265256490835386
3368,0.320230136397243
3371,0.217084221779179
3372,0.380789729943832
3375,0.405848419331255
3384,0.2985249742646
3387,0.289132082415633
3393,0.361816684790708
3406,0.398459885795486
3411,0.619869938199696
3412,0.547135435308226
3414,0.565677201424392
3417,0.621396934477788
3420,0.827703743182834
3423,0.844069337247004
3436,0.306890294744788
3438,0.647078523111877
3442,0.267030123528262
3443,0.369711722205797
3451,0.263017959555973
3461,0.376879957682903
3489,0.256784845650447
3491,0.513507726584578
3510,0.672269079539747
3515,0.502726692000187
3527,0.340709782489681
3530,0.303813107453576
3540,0.294874410123023
3582,0.178196869754888
3604,0.19536508497005
3605,0.309175349959377
3609,0.239620326812665
3624,0.156440354380584
3628,0.752404251679658
3630,0.330338606909679
3641,0.345077123001688
3642,0.326043199654948
3648,0.386754119366298
3650,0.94344937199997
3652,0.919008134371682
3660,0.395965127037176
3664,0.282789094523946
3670,0.27740929026375
3672,0.33301336998771
3680,0.332637022855015
3682,0.984597350042788
3685,0.513563049277058
3686,0.32071751398973
3689,0.326658884721746
3705,0.289979556055535
3712,0.241077394435173
3713,0.299906006900925
3719,0.277530917460744
3721,0.312423409676489
3723,0.775472087892435
3724,0.252775360002191
3727,0.315805533396632
3733,0.504265633984673
3734,0.464700473967748
3742,0.453343665187519
3770,0.23567304593206
3777,0.312056774053902
3778,0.322269483748062
3780,0.456333287814054
3783,0.443986053844263
3784,0.406267534661408
3788,0.355566241684618
3790,0.370888529613606
3794,0.343574954264099
3795,0.482627426449121
3796,0.44079930964228
3801,0.637471281028396
3806,0.325828060744368
3813,0.363283773238947
3814,0.364105254864722
3818,0.338904464008003
3824,0.424391236410802
3836,0.348785328990833
3853,0.409067484207643
3855,0.312988214810028
3858,0.291069128917871
3861,0.644888540843955
3866,0.31410740135243
3870,0.403014881447221
3874,0.983591346303379
3876,0.218694996691282
3878,0.246167912918352
3890,0.489795544398911
3900,0.918179215095212
3904,0.373485701247727
3906,0.398583612527886
3907,0.382095637451174
3908,0.393597611403334
3912,0.24814310626639
3918,0.95901841351947
3923,0.959853494922703
3924,0.446626840921845
3925,0.351030315900867
3927,0.779483722700474
3955,0.976481723323235
3964,0.313440418783821
3969,0.304693346939932
3974,0.677793404075625
3976,0.275609169425678
3984,0.24322712077835
3991,0.462841425811441
3993,0.997711114974953
4009,0.357389062372975
4011,0.484555141127281
4020,0.316473960003893
4033,0.412302817282002
4041,0.437402779124714
4045,0.856174849117577
4052,0.304511471203417
4055,0.414930812235364
4056,0.416661239953598
4057,0.363330437674394
4067,0.993055275047096
4069,0.412700413206536
4077,0.388972753171058
4094,0.376300250255053
4095,0.35497011034537
4100,0.352699300476804
4119,0.383564313019602
4130,0.557570618432871
4131,0.395361580011688
4132,0.714310849243188
4134,0.52186472117562
4137,0.825590585317539
4138,0.314255265964622
4143,0.285208691687518
4145,0.2677395421062
4148,0.266626642118993
4163,0.205016621895734
4166,0.356591938719701
4169,0.793668759055974
4170,0.48530808731641
4174,0.391080156666894
4180,0.404976266419938
4199,0.986826990875716
4201,0.50987292708064
4203,0.413565797249463
4210,0.0776133797912169
4211,0.475221098030091
4213,0.964672825345101
4225,0.411070175579794
4235,0.313693026083962
4242,0.351535410433629
4245,0.417129638814682
4250,0.413897344261681
4252,0.395376576170304
4254,0.194969613766081
4263,0.241436446575335
4264,0.232103737168428
4268,0.329418277430798
4270,0.362114649726343
4282,0.726470112654734
4283,0.290706669018545
4291,0.350741247624789
4304,0.400350108030525
4306,0.31539750250501
4309,0.355423329416354
4310,0.408053021723182
4313,0.336012971975313
4314,0.380908095287391
4315,0.322539243686665
4321,0.386198673858054
4324,0.355536094830971
4325,0.353802714548074
4328,0.319473335679336
4329,0.267447654790017
4332,0.319827708548009
4337,0.334338111213475
4342,0.3581805475327
4344,0.403172141755813
4352,0.369765365034107
4355,0.391017495178036
4366,0.300582226803972
4371,0.319511624460721
4372,0.403878204613091
4376,0.324504347726495
4384,0.344772963828842
4387,0.327047607106649
4389,0.424903429939195
4390,0.285026861124995
4406,0.304934316996838
4407,0.858531864733277
4409,0.98822811302767
4410,0.839760310557567
4424,0.312081807999461
4434,0.27369970812509
4452,0.289047294484682
4460,0.40803090939293
4470,0.614540081716646
4480,0.344570917266
4496,0.913989375296265
4503,0.30549726342329
4512,0.368994260605432
4518,0.670524318028936
4519,0.415282111546864
4522,0.309991939290197
4525,0.360398918376632
4537,0.53090943527412
4546,0.273383195118395
4547,0.929909114251262
4553,0.343466146043461
4556,0.375617268322143
4558,0.796562196783832
4563,0.170536932467645
4568,0.248871850103634
4574,0.833633526063774
4578,0.20641258568867
4587,0.391621223422812
4592,0.575939907404324
4610,0.358367398129089
4615,0.349980675277835
4619,0.415392488262387
4620,0.607785655638981
4625,0.669481002788505
4635,0.37350917311564
4636,0.421986509178619
4641,0.346180898660418
4650,0.392012884934415
4653,0.833682940292316
4665,0.33631201489601
4668,0.962317624265
4669,0.323706621273352
4670,0.264026822875832
4674,0.265878182014019
4675,0.408782177451081
4676,0.31740277870564
4679,0.263500859172488
4680,0.920990736044925
4686,0.293324857430678
4699,0.382694002856689
4713,0.573164909100334
4718,0.369908478278009
4721,0.287985252632788
4722,0.291499319037726
4724,0.326560291448039
4730,0.947816578671797
4731,0.308474907195201
4735,0.353238137710674
4743,0.358223477987036
4745,0.287213432243165
4746,0.668863929948676
4747,0.415587120684032
4748,0.289038536609812
4769,0.417638010219757
4771,0.404695545331233
4774,0.260985222558871
4784,0.323232715104639
4797,0.399007183861462
4801,0.656136122539555
4804,0.248328730041748
4820,0.176637204851238
4833,0.411483816521308
4834,0.404681074407706
4851,0.290622932103372
4859,0.294171887830866
4860,0.983574967371213
4863,0.422708712731243
4873,0.404343846638734
4881,0.340245149314949
4892,0.414347136227466
4908,0.341498059721054
4911,0.268158153761991
4915,0.215512144357101
4922,0.266138018970547
4929,0.243128858193248
4936,0.326526742353862
4939,0.399000239858903
4951,0.331758453809359
4956,0.325959553432699
4961,0.32716362684511
4964,0.320346581875886
4981,0.434073399609742
4991,0.964643424523726
4992,0.39203908255841
4997,0.422398403311675
5004,0.354318321565245
5010,0.333558688177397
5012,0.338788526901322
5015,0.145469528845206
5020,0.358017407751632
5030,0.34137793404806
5051,0.971461543157901
5052,0.374236694835383
5057,0.657394443116456
5058,0.518114894656979
5060,0.303780395076475
5061,0.348926642936677
5064,0.608429419427442
5078,0.490195476822889
5080,0.505360006529199
5088,0.408734349944507
5089,0.532124661711715
5090,0.341962839363688
5103,0.903449709369891
5108,0.397734245020294
5114,0.350834052987451
5115,0.371381663399636
5124,0.632492590787346
5137,0.44807609243256
5139,0.321715699811972
5144,0.295526527260182
5149,0.853889284608069
5157,0.265856603537304
5163,0.335250001930339
5174,0.358380600012764
5176,0.355679669564069
5179,0.24300002539506
5186,0.408141966412371
5203,0.743900031591085
5204,0.858937732640427
5206,0.209576250936372
5207,0.605328264398678
5220,0.318490922041726
5221,0.79697608258703
5224,0.368274861962352
5227,0.247064139560611
5229,0.171237270202044
5232,0.640476535431632
5240,0.736090321455217
5242,0.598124072287884
5243,0.266736080348129
5245,0.721120286295795
5248,0.27901620589866
5249,0.207721907545946
5254,0.344786969156035
5269,0.323169523646131
5272,0.354192224113333
5276,0.357231194753449
5286,0.77810517790971
5290,0.277817565856411
5308,0.351104293171743
5316,0.388741304439189
5318,0.390351399349696
5319,0.409376243663445
5320,0.52386016865809
5322,0.238461537088267
5324,0.268260784583321
5331,0.683414310711493
5336,0.960006210784346
5344,0.246917502486997
5354,0.298922231964017
5356,0.0683161562852446
5358,0.25356407970721
5361,0.351577885068641
5365,0.747088271065943
5370,0.500908203899862
5376,0.287527461588825
5383,0.352326527100841
5384,0.299909117734409
5385,0.294811441727802
5393,0.844149100680398
5397,0.353669303980022
5398,0.264766581028428
5402,0.242195529932476
5407,0.593581431177681
5409,0.328341729360552
5425,0.244324851010258
5428,0.653979210304241
5430,0.343191383868918
5442,0.250732908559538
5447,0.380505702403244
5470,0.385497012391952
5485,0.33876449154215
5493,0.257220678481056
5502,0.679856335010043
5504,0.347216983729292
5517,0.216833778594766
5522,0.32516134898778
5527,0.813637758272041
5528,0.278654678837892
5536,0.452944612596618
5545,0.365547774582658
5576,0.340886719524874
5577,0.23584799607897
5592,0.289527118102073
5594,0.350557492042322
5595,0.29558704879338
5596,0.278253748303208
5599,0.359409402703571
5606,0.351858501911361
5617,0.339950787925867
5625,0.773719498316375
5626,0.25428208087699
5627,0.669974770576505
5642,0.684002169586186
5659,0.953062611241272
5664,0.792631822163425
5666,0.782278070835472
5671,0.255796273882192
5674,0.331580194122417
5677,0.514687480603959
5681,0.371194260541175
5683,0.068782221208245
5700,0.370596249538497
5713,0.47399544684565
5715,0.475992552321968
5718,0.380022949099183
5726,0.528475374272601
5738,0.279325712277365
5741,0.778279424663174
5743,0.841870815181469
5753,0.353569574516542
5761,0.334743590189681
5789,0.700499943227224
5797,0.376453522296375
5803,0.323783572641676
5810,0.473054911113015
5813,0.344432279554092
5817,0.299957498754437
5818,0.419771804287234
5822,0.251756717318375
5829,0.480209373006007
5846,0.391268951142994
5847,0.268957817719724
5854,0.294400805219924
5858,0.46014399737812
5863,0.322180016404898
5869,0.277754704073446
5870,0.267106500195526
5876,0.156559001618937
5881,0.299971286060786
5901,0.295580668283737
5922,0.687755367083661
5928,0.786401413435993
5933,0.359160658446869
5934,0.784258861446306
5946,0.406468633681704
5951,0.203384897422701
5955,0.250659175280697
5956,0.85853563210525
5965,0.372369818345461
5972,0.347460519490479
5981,0.202429451750468
5997,0.430877574734713
6005,0.269295221379296
6009,0.194002261497777
6010,0.296355363412673
6015,0.340081840915576
6039,0.209262619664329
6047,0.707837718366148
6051,0.0598603834016235
6056,0.398952246238236
6061,0.328928512849965
6064,0.263570054181982
6065,0.420198432329603
6070,0.310024258150424
6085,0.713771167115369
6086,0.232412646150164
6091,0.795598605691015
6097,0.270827203225336
6099,0.258981347451271
6104,0.716575208676737
6108,0.348783828582309
6109,0.366676983573833
6124,0.56085536016826
6142,0.693072852665975
6144,0.357223742856116
6150,0.361500131225904
6154,0.33497761107969
6155,0.349329324576734
6156,0.988603728120685
6158,0.410981898579054
6159,0.983340612535224
6169,0.670135980656646
6170,0.0695144084827973
6179,0.419669498860522
6184,0.608995611806755
6186,0.854856553688802
6204,0.180533513949034
6230,0.447588565769276
6231,0.32000109339989
6232,0.94387419176062
6235,0.43366070098186
6237,0.656121880256651
6239,0.381529843286735
6263,0.18938640608286
6265,0.322657527997035
6270,0.434773453169448
6271,0.197529085293361
6278,0.196692912806122
6279,0.669350290308201
6288,0.315624658080478
6294,0.388732840810454
6295,0.324793057515229
6302,0.661489015503551
6306,0.336986971016869
6322,0.813306141083888
6324,0.411507815961001
6327,0.305275250347196
6331,0.39130269610002
6334,0.238323195165403
6338,0.6397777484843
6339,0.589472738312831
6362,0.257763616529388
6372,0.316214148968403
6375,0.832774542682037
6393,0.257750058476585
6394,0.384290581481741
6405,0.98472200437338
6406,0.512620704071624
6416,0.647616626687828
6421,0.354401181230074
6422,0.237622546082297
6440,0.963115967411834
6457,0.880722239033934
6460,0.61891759164569
6463,0.418930510979024
6474,0.796854338861569
6476,0.409653291713412
6477,0.396432823534355
6482,0.806656494905788
6488,0.310016904066924
6489,0.237669230543238
6494,0.338454738083289
6499,0.668472632539191
6507,0.245363426247935
6524,0.354923840074678
6527,0.376667688845428
6531,0.241320627062337
6536,0.378078082255875
6538,0.123608908167498
6542,0.723295403448095
6565,0.232296948670417
6584,0.36132389306392
6588,0.324984100157252
6597,0.292892398038659
6603,0.828909331971525
6609,0.815192705272079
6613,0.834892640969622
6622,0.262896398650586
6630,0.406895900943408
6637,0.284564746203369
6639,0.832964388529517
6640,0.29906983869581
6646,0.388822248438861
6647,0.411535570242058
6648,0.985776769286161
6669,0.304852275608929
6680,0.275787384153888
6681,0.265400063368959
6684,0.163046592228146
6693,0.406719570312654
6694,0.312716857565835
6704,0.210418328907683
6706,0.25631243405084
6710,0.397704536099926
6713,0.295166702024942
6718,0.285863136894088
6732,0.403118857844573
6737,0.303856101825032
6739,0.302575734570931
6742,0.294923743190112
6746,0.591214465347933
6753,0.313549167318936
6771,0.202492751270266
6784,0.269594509382031
6790,0.953352443507269
6795,0.39048909798905
6807,0.310484628485596
6808,0.330243423483828
6818,0.307491199112867
6823,0.345281529531349
6830,0.446245074431196
6831,0.466865531884394
6832,0.379816587828662
6836,0.415934090469322
6846,0.332652826937623
6850,0.421490810151698
6854,0.400591605164227
6868,0.853919365985936
6876,0.545766364228955
6877,0.67124364279032
6881,0.150193129065323
6882,0.387677439707951
6884,0.373180046119264
6886,0.277508518819863
6901,0.325274277116055
6910,0.404108169356707
6913,0.296259147127009
6914,0.701670734930845
6918,0.736881143170524
6930,0.592315895776879
6941,0.326907317685833
6944,0.558359980545346
6945,0.299545410820889
6947,0.46209128246483
6949,0.858928617035891
6952,0.391044648791171
6963,0.67322604600878
6964,0.72770414904218
6972,0.72827696988906
6979,0.453760894511078
6981,0.26043491740871
6988,0.88136968588747
6990,0.264260822010419
6998,0.397542001771282
7004,0.420312884200739
7016,0.51847766065816
7027,0.414782819558663
7042,0.286278923599571
7056,0.262055934276191
7061,0.304818742013508
7069,0.721330816013159
7071,0.3790713726227
7088,0.691824504382265
7099,0.377960373611679
7108,0.310689393888968
7121,0.88076614175719
7125,0.897455819804257
7136,0.672661450874555
7149,0.685315065507349
7150,0.6282876546263
7151,0.337499932917626
7167,0.419676033531297
7177,0.821669785095447
7178,0.266751942935181
7183,0.723367052186236
7186,0.400567759549757
7190,0.154043798286943
7201,0.357399285983112
7202,0.364614096070601
7207,0.417533088869643
7213,0.340476717384868
7224,0.781782034995611
7225,0.297313058168594
7233,0.343637674765189
7239,0.287753156768622
7246,0.21949191993323
7248,0.285383244308199
7261,0.339993671712455
7264,0.387389118484976
7266,0.302257824998069
7274,0.26339996704491
7279,0.341691694992081
7293,0.369051763751785
7315,0.382222519337779
7322,0.278728224066539
7326,0.835903766891342
7341,0.378078695503757
7363,0.360404114928149
7365,0.740246214702578
7371,0.352454574728054
7377,0.306321027047454
7393,0.879024668512265
7405,0.265014079457882
7410,0.195150622876153
7434,0.762460438095093
7438,0.37366296923234
7447,0.752941380589241
7450,0.691814655866878
7452,0.392056425188473
7453,0.277418828323508
7455,0.318724279606049
7456,0.383869428973867
7457,0.947637615356424
7466,0.437370105826715
7470,0.82811599137132
7474,0.370690100309544
7487,0.547486028233879
7488,0.385006651375269
7492,0.770916646628599
7496,0.322314832661684
7501,0.581448302822956
7505,0.529254043711722
7512,0.310797505069465
7526,0.6435080260991
7536,0.641283954592954
7538,0.77021156845744
7539,0.453588924168117
7544,0.668778950154666
7554,0.51269309745936
7564,0.308521117041531
7566,0.731544270112462
7580,0.70864242840484
7581,0.846014796906054
7584,0.266923932706612
7587,0.304548344067727
7589,0.496325777835234
7590,0.45017695138643
7594,0.696899990533649
7597,0.429992245793377
7602,0.896600842353386
7603,0.395162522889689
7605,0.763482348601988
7609,0.421841613707359
7613,0.303512855597627
7619,0.332744419632658
7625,0.351432028732157
7626,0.372652223036011
7636,0.417095454172869
7639,0.788977874161424
7641,0.336995681415442
7643,0.918789104722745
7644,0.275318605547615
7657,0.394179602410385
7661,0.859873137562574
7666,0.339726835042531
7673,0.250524179946831
7683,0.250020666265599
7685,0.324164227425674
7699,0.346556809564233
7704,0.620026657766373
7705,0.510759382457944
7708,0.552599305019437
7728,0.256206482494202
7733,0.319919924978715
7741,0.413263884996108
7743,0.350829623458193
7745,0.310062823808362
7754,0.742121044219439
7756,0.282710241734213
7757,0.360591817621465
7770,0.747006679030766
7773,0.990280374824069
7774,0.44251796939379
7776,0.72208539357787
7777,0.340922679827536
7778,0.374868396999525
7781,0.232811478034613
7784,0.286669772598783
7789,0.850733473460293
7794,0.702547380469936
7799,0.325693030046811
7801,0.648469498730481
7818,0.222337635173771
7823,0.275816454873382
7828,0.403119043251306
7832,0.425081922779508
7839,0.337840451624663
7851,0.791024476225808
7856,0.413279789110474
7868,0.239128857115112
7869,0.181232879274366
7872,0.346488987294192
7874,0.32194176942795
7878,0.3692358318817
7888,0.321484059441584
7913,0.257997395023335
7923,0.387364292984538
7925,0.421930031544773
7926,0.58394882742599
7938,0.304788959555104
7942,0.712473163158137
7945,0.340480289678171
7954,0.690408923136966
7963,0.273280274716467
7969,0.365490167512806
7970,0.48496564169619
7977,0.524141159158842
7981,0.306156428922294
7990,0.226531445402496
8020,0.624089150946849
8023,0.395679739862317
8025,0.401798177440541
8034,0.438959883523619
8039,0.463829499029605
8046,0.306972160591574
8051,0.349131800172159
